ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
2682076;;0,00;8,33;;1,00;0,00;1,08;1,06;;0,00;2,67;2,67;0,00;0,00;0,00;0,00;8,13;3,70;0,00;0,00;0,00;0,00;4,76;2,14;12,33;3,71;0,00;0,00;0,00;4,08;1,09;4,08
2682472;;0,00;30,33;14,94;0,00;0,00;0,99;0,97;1,16;0,00;43,33;121,33;10,52;7,14;0,11;10,41;5,50;311,34;0,00;0,00;0,00;-0,72;302,04;288,91;139,00;;1,33;0,00;0,00;9,54;1,07;14,46
2683092;;10,00;24,00;6,27;7,00;1,00;0,83;1,00;1,00;2,00;16,33;25,00;28,02;5,58;1,52;26,51;;18,79;0,00;3,33;0,00;0,02;49,37;19,68;34,67;18,79;0,80;0,27;0,40;3,45;1,13;3,45
2683209;;0,00;30,33;17,06;0,00;0,00;0,99;0,90;1,01;5,52;45,33;71,67;51,01;84,27;2,34;48,66;5,50;1483,92;0,00;2,67;0,00;-2,61;931,97;871,21;381,00;1481,66;4,27;0,07;0,00;9,54;0,86;14,46
2683268;;0,00;30,33;4,82;0,00;0,00;0,99;0,94;0,81;0,09;58,00;61,33;42,47;1,18;1,73;40,74;5,50;202,52;0,00;0,33;0,00;0,00;430,21;384,45;120,67;202,52;0,29;0,00;0,00;;0,00;4,32
2683307;;0,00;29,33;8,13;0,00;0,00;1,02;1,01;1,01;0,81;28,33;28,33;1578,19;20,63;0,24;1577,96;5,50;718,42;0,00;0,67;0,00;0,08;1719,68;138,39;203,33;718,42;1,21;0,60;0,13;8,08;0,86;8,08
2683472;;0,00;30,33;14,61;0,00;0,00;0,99;0,87;0,76;0,18;12,00;31,67;206,15;10,61;0,00;206,15;5,50;52,85;0,00;0,33;0,00;-2,94;233,11;26,96;30,33;52,83;2,74;0,33;0,33;9,92;1,01;12,31
2683663;;0,00;30,00;10,93;0,00;0,00;1,00;1,18;0,80;18,55;22,67;23,33;9,44;25,74;4,60;4,84;5,50;195,82;0,00;7,00;0,00;2,87;67,38;56,80;134,67;;2,47;0,17;0,17;8,59;1,13;8,59
2684139;;0,00;28,00;18,62;0,00;0,00;0,93;0,93;0,93;0,00;23,00;96,67;4,62;2,41;1,16;3,46;;46,17;0,00;0,00;0,00;-1,92;100,33;92,54;56,67;46,17;0,53;0,20;0,13;9,54;0,69;14,46
2684600;;0,00;30,00;6,60;0,00;0,00;1,00;1,01;1,13;0,00;36,00;52,67;2,36;2,50;0,09;2,27;;61,97;0,00;0,00;0,00;0,12;79,49;75,22;101,00;61,97;0,39;0,00;0,00;6,56;1,30;6,56
2684963;;0,00;29,67;11,17;0,00;0,00;1,01;1,00;1,10;3,14;14,33;16,00;0,00;3,14;0,00;0,00;;364,09;3,97;1,33;0,00;0,00;160,28;142,28;181,00;364,09;1,57;0,00;0,07;7,20;1,20;11,17
2684982;;0,00;19,33;;0,00;0,00;1,14;1,02;0,98;0,00;14,67;11,67;10,31;3,96;0,00;10,31;7,03;46,37;0,00;0,00;0,00;0,18;37,34;24,58;21,00;46,37;0,84;0,27;0,27;6,56;0,00;6,56
2685039;;7,69;;13,51;0,00;1,00;0,99;0,89;1,05;1,54;36,67;86,33;2,61;2,70;1,18;1,43;;540,00;0,00;1,00;0,00;-2,20;558,64;546,22;112,33;526,66;1,32;0,07;0,00;8,08;0,86;8,08
2685136;;0,00;30,33;15,48;0,00;0,00;0,99;0,93;2,62;10,69;47,67;43,33;220,15;86,48;8,03;212,12;5,50;343,65;1,06;14,33;0,00;-1,71;405,85;184,49;171,67;;1,05;0,60;0,53;6,56;0,82;7,62
2685202;;0,00;30,33;25,70;0,00;0,00;0,99;1,11;1,11;0,73;85,00;223,00;8,26;4,25;0,34;7,92;5,50;457,91;0,00;0,67;0,00;4,33;588,76;579,11;336,00;455,31;0,74;0,00;0,00;9,54;1,24;14,46
2685304;;0,00;30,33;11,99;0,00;0,00;0,99;0,86;0,78;0,00;25,00;7,33;5,50;12,49;0,62;4,88;5,50;174,99;1,06;0,00;0,00;-2,47;225,43;219,93;119,33;174,99;0,80;0,00;0,07;8,08;1,00;9,14
2685863;;0,00;30,33;21,12;0,00;0,00;0,99;0,82;;3,94;55,67;124,00;27,68;15,22;8,25;19,43;5,50;492,76;0,00;2,33;-4,08;-5,43;1376,44;1326,39;227,00;603,75;1,72;0,00;0,02;15,64;2,30;18,36
2685942;;0,00;30,33;;0,00;0,00;0,99;1,00;1,30;0,00;25,00;73,00;0,76;5,39;0,00;0,76;;130,26;0,00;0,00;0,00;-0,10;160,78;158,46;77,33;127,11;2,46;0,00;0,07;9,54;0,87;14,46
2686272;;0,00;29,67;10,53;0,00;0,00;0,98;0,91;0,80;6,68;98,00;130,67;34,07;56,48;5,87;28,19;5,50;251,61;0,00;12,33;-1,34;-1,44;216,79;181,74;315,33;251,61;1,23;0,07;0,40;9,54;1,73;9,54
2686461;;0,00;21,33;14,87;0,00;0,00;1,17;1,13;;22,97;22,00;36,33;70,44;131,63;22,59;47,86;5,50;192,13;0,00;7,67;0,00;2,93;204,28;129,17;123,00;234,33;1,79;0,33;0,33;;1,47;8,27
2686574;;0,00;30,33;4,21;0,00;0,00;0,99;1,04;1,11;0,00;11,00;14,00;0,22;0,00;0,00;0,22;5,50;328,05;0,00;0,00;0,00;0,00;298,64;298,42;184,33;327,42;0,00;0,00;0,00;3,45;1,00;3,45
2686670;;0,00;;9,74;2,00;0,00;0,75;0,98;0,74;1,84;6,00;16,67;23,76;1,84;23,76;0,00;5,50;21,23;0,00;0,33;0,00;-0,30;30,27;6,52;13,33;21,23;1,84;0,20;0,07;9,54;1,55;9,54
2686697;;0,00;29,67;9,90;0,00;0,00;0,98;1,00;1,42;0,00;21,67;23,67;3,68;12,87;0,00;3,68;5,50;192,31;0,00;0,00;0,00;0,03;710,35;700,47;64,33;192,32;3,93;0,00;0,07;9,92;1,00;9,92
2687156;;0,00;30,33;24,56;0,00;0,00;0,99;1,00;0,87;9,28;31,33;48,33;1,78;11,08;0,61;1,18;7,00;159,12;0,00;1,00;0,00;0,00;385,87;383,27;47,67;159,12;8,78;0,00;0,20;24,56;1,00;24,56
2687168;;0,00;30,33;9,61;0,00;0,00;0,99;0,99;0,88;22,76;32,33;85,33;41,32;42,87;16,97;24,36;;155,87;0,00;18,67;0,00;-0,10;276,42;227,92;146,67;155,87;1,49;0,20;0,33;9,54;0,99;9,54
2687176;;14,29;26,00;15,44;0,00;1,00;1,15;0,97;1,17;0,00;32,33;45,67;17,06;87,34;0,00;17,06;7,00;228,93;0,00;0,00;0,00;-0,67;264,23;246,55;110,67;;1,91;0,13;0,40;13,96;1,00;13,96
2687323;;0,00;29,67;7,28;0,00;0,00;0,98;1,09;;0,00;26,33;66,33;0,08;0,08;0,00;0,08;;387,89;0,00;0,00;0,00;0,93;312,76;312,68;123,67;387,89;0,08;0,00;0,00;;1,09;6,56
2687612;;0,00;21,00;7,44;0,00;0,00;0,81;0,88;;4,46;22,00;27,33;5,89;7,58;2,61;3,29;5,50;126,35;0,00;1,00;0,00;-1,35;53,04;46,42;52,00;;2,06;0,13;0,13;3,08;1,20;3,08
2687823;;0,00;;25,20;1,00;0,00;0,90;1,00;0,80;51,33;47,00;42,67;34,11;87,39;6,23;27,87;5,50;441,75;0,00;27,00;0,00;-0,04;277,77;238,25;324,00;441,31;1,64;0,00;0,07;21,10;0,97;25,18
2688644;;0,00;30,00;;0,00;0,00;0,97;1,02;1,14;0,00;39,00;48,00;59,78;18,63;0,91;58,87;5,50;180,33;0,00;0,00;-0,05;0,28;272,58;200,59;74,00;227,09;1,90;0,20;0,03;9,73;0,73;9,73
2688807;;0,00;;19,68;0,00;0,00;0,99;0,66;0,73;5,36;46,67;54,67;23,67;119,25;4,21;19,46;7,00;281,65;0,00;8,33;0,00;-10,18;116,64;92,53;131,33;;2,86;0,13;0,33;9,54;1,08;9,54
2689133;;0,00;12,33;5,71;0,00;0,00;0,97;1,04;1,06;0,00;8,33;18,67;6,66;0,80;0,00;6,66;5,50;4,05;0,00;0,00;0,00;0,00;29,84;23,06;5,67;3,38;0,80;0,13;0,07;5,10;0,75;5,10
2689338;;0,00;30,33;14,50;0,00;0,00;0,99;1,00;1,02;1,42;29,00;33,00;43,32;70,39;4,71;38,62;5,50;698,82;0,00;1,00;0,00;0,00;553,12;500,29;183,67;698,82;3,25;0,00;0,07;9,54;1,00;14,46
2689429;;0,00;30,00;16,62;0,00;0,00;1,00;1,00;0,71;0,84;50,00;112,67;62,14;54,85;1,32;60,83;5,50;226,11;0,00;0,33;0,00;-0,03;323,09;259,67;141,67;;0,89;0,27;0,20;16,60;1,05;16,60
2689601;;0,00;29,33;10,21;0,00;0,00;0,99;1,06;1,25;0,17;42,33;84,67;21,14;1,40;3,30;17,84;5,50;84,27;0,00;0,33;0,00;0,85;419,09;393,71;65,00;84,27;0,70;0,07;0,00;;0,49;3,45
2689671;;10,00;30,33;24,60;20,00;1,00;0,99;0,89;;0,00;29,33;62,00;0,13;3,51;0,13;0,00;5,50;577,07;0,00;0,00;-4,07;-4,19;919,69;914,91;231,33;576,97;0,81;0,00;0,00;13,96;0,64;13,96
2689691;;0,00;30,00;5,68;0,00;0,00;1,00;1,04;1,22;0,00;23,00;24,00;6,00;3,98;0,58;5,42;5,50;359,51;0,00;0,00;0,00;0,00;442,90;418,04;131,00;359,18;1,66;0,00;0,00;3,45;0,00;3,45
2689785;;0,00;30,33;10,13;0,00;0,00;0,99;0,94;0,66;15,21;65,33;67,33;35,27;46,32;13,91;21,36;5,50;1195,99;0,00;9,67;0,00;-0,89;637,17;599,71;665,33;1191,40;1,32;0,00;0,00;9,54;0,98;9,54
2689855;;0,00;23,33;3,86;0,00;0,00;0,73;0,97;0,74;0,00;7,00;8,00;0,00;0,00;0,00;0,00;5,50;115,94;0,00;0,00;0,00;0,00;166,14;162,74;27,00;115,94;0,00;0,00;0,00;3,45;1,00;3,45
2689868;;0,00;29,00;14,95;2,00;0,00;1,03;1,13;;40,78;44,67;110,00;134,48;107,56;45,96;88,52;5,50;409,31;0,00;7,33;0,00;2,90;558,09;411,08;150,00;403,46;4,48;0,47;0,27;;0,80;13,96
2689983;;0,00;28,67;8,91;0,00;0,00;0,87;0,76;0,65;19,92;38,33;37,00;87,86;31,51;82,88;4,97;;240,72;0,00;5,33;0,00;-3,22;287,82;190,37;98,00;240,51;2,43;0,27;0,13;6,56;0,73;6,56
2690282;;0,00;28,33;37,09;0,00;0,00;1,06;0,60;1,47;0,00;30,00;64,67;40,42;56,78;0,00;40,42;5,50;625,39;0,00;0,00;0,00;-21,98;1073,35;1031,91;83,00;619,44;5,83;0,07;0,07;9,54;0,11;9,54
2690336;;0,00;4,00;6,32;0,00;0,00;0,50;0,96;0,00;0,00;4,67;16,67;0,38;0,28;0,00;0,38;;5,01;0,00;0,00;0,00;-0,35;3,99;3,62;1,67;2,99;0,09;0,13;0,07;3,45;1,50;3,45
2690423;;0,00;30,33;15,87;0,00;0,00;0,99;0,91;;3,93;46,67;35,00;21,90;70,71;1,48;20,42;5,50;346,51;0,00;3,00;0,00;-2,13;127,16;99,44;155,33;345,10;1,98;0,20;0,20;9,54;0,75;14,46
2690700;;0,00;30,33;38,13;0,00;0,00;0,99;1,69;0,67;3,55;86,67;115,67;11,51;15,46;2,14;9,37;7,00;570,13;0,00;3,33;0,00;39,60;591,39;558,57;347,00;569,21;1,42;0,00;0,00;16,28;2,57;16,28
2690708;;0,00;29,67;;0,00;0,00;1,01;1,00;1,22;77,79;30,67;26,00;37,13;127,74;9,67;27,46;5,50;1037,41;0,00;9,33;0,00;0,00;564,71;506,71;127,00;1037,41;8,64;0,13;0,13;16,28;1,00;16,28
2690779;;0,00;30,00;;0,00;0,00;1,00;1,14;1,07;1,58;70,00;126,00;75,85;80,30;2,04;73,81;5,50;987,38;0,00;2,33;0,00;3,84;434,59;306,92;691,00;973,14;1,47;0,20;0,20;9,54;1,38;14,46
2690896;;0,00;30,00;14,15;0,00;0,00;1,00;0,77;1,24;0,00;36,33;55,67;85,34;107,72;0,00;85,34;5,50;148,44;0,00;0,00;0,00;-4,81;135,19;42,08;76,33;147,82;3,44;0,60;0,60;;1,50;9,81
2691008;;0,00;30,33;9,01;0,00;0,00;0,99;0,90;;0,00;18,33;34,67;2,06;0,00;0,00;2,06;5,50;339,27;0,00;0,00;0,00;-1,41;327,12;324,34;114,00;339,27;0,00;0,00;0,00;4,71;0,63;4,71
2691099;;0,00;28,00;5,14;0,00;0,00;0,89;0,87;1,07;0,00;19,67;37,67;0,15;0,21;0,00;0,15;7,00;79,75;0,00;0,00;0,00;0,00;43,14;40,72;81,67;79,76;0,21;0,00;0,00;3,45;0,75;3,45
2691196;;12,50;30,33;26,24;12,00;1,00;0,99;1,00;;9,49;66,33;157,00;194,17;49,16;3,97;190,20;5,50;488,99;1,06;1,67;0,00;0,00;1406,58;1197,54;246,00;488,99;2,37;0,20;0,00;21,10;1,72;26,24
2691234;;0,00;28,67;5,42;0,00;0,00;0,91;0,86;0,55;0,00;47,67;63,33;15,31;0,12;0,18;15,13;5,50;21,40;0,00;0,00;0,00;0,00;139,74;122,95;27,00;21,40;0,12;0,07;0,00;3,45;2,17;3,45
2691508;;0,00;28,00;8,08;0,00;0,00;0,96;0,84;0,70;0,26;38,00;48,00;25,62;7,26;16,51;9,11;5,50;299,79;1,06;0,33;0,00;-1,90;519,81;492,29;52,67;299,35;1,45;0,07;0,20;;0,00;5,38
2691538;;0,00;27,33;9,98;0,00;0,00;0,99;0,99;1,44;0,00;13,67;32,67;6,27;8,74;0,00;6,27;5,50;76,93;0,00;0,00;0,00;-0,09;53,09;46,83;17,67;76,64;3,04;0,27;0,13;;1,00;9,92
2691901;;0,00;30,33;7,89;0,00;0,00;0,99;1,26;;0,00;25,33;39,67;21,24;21,83;0,00;21,24;5,50;161,20;0,00;0,00;0,00;3,08;220,37;196,88;93,00;207,74;1,73;0,23;0,17;7,24;1,50;7,24
2691972;;0,00;30,33;15,81;2,00;0,00;0,99;1,01;;1,00;45,33;49,33;27,92;2,68;17,53;10,39;5,50;664,54;1,06;0,67;0,00;0,15;797,21;768,32;172,00;664,54;1,23;0,00;0,00;14,34;0,99;15,41
2692064;;0,00;30,33;13,75;0,00;0,00;0,99;1,17;0,79;48,04;80,33;187,00;25,29;60,11;6,46;18,83;5,50;2280,25;0,00;8,33;0,00;3,61;1182,13;1133,19;463,33;;3,99;0,00;0,00;;1,46;9,54
2692304;;0,00;22,33;4,82;8,00;0,00;0,85;0,98;1,04;0,00;23,33;31,67;22,24;0,00;14,72;7,52;5,50;26,42;0,00;0,00;0,00;0,00;84,33;58,61;41,00;26,42;0,00;0,40;0,00;4,71;1,00;4,71
2692738;;0,00;30,33;10,35;0,00;0,00;0,99;0,94;1,12;16,13;79,67;56,00;147,61;28,62;3,50;144,11;5,50;1315,19;0,00;3,00;-0,79;-0,98;1100,56;943,77;445,67;1314,29;1,37;0,13;0,00;;1,16;9,54
2692780;;0,00;12,67;25,38;0,00;0,00;2,05;1,00;2,07;1,37;14,33;17,00;3,40;32,82;0,00;3,40;5,50;99,98;0,00;0,67;0,00;0,00;68,08;55,17;48,67;99,98;3,65;0,00;0,13;14,34;1,69;18,42
2692979;;0,00;28,67;;0,00;0,00;1,01;1,11;0,56;1,37;40,67;90,00;5,56;2,61;0,14;5,42;5,50;64,09;0,00;0,67;0,00;1,84;121,39;115,36;47,33;63,41;1,43;0,00;0,00;9,92;1,11;9,92
2693384;;0,00;30,33;17,16;0,00;0,00;0,99;1,12;0,69;4,66;56,33;53,00;35,53;31,24;1,32;34,22;;597,40;0,00;2,67;0,00;3,02;766,62;721,95;277,33;597,37;1,76;0,00;0,00;9,92;1,13;14,71
2693444;;8,33;29,67;;0,00;1,00;0,98;1,00;1,25;4,11;34,00;94,00;9,38;35,86;3,52;5,86;;416,85;0,00;2,67;0,00;-0,12;249,79;239,12;111,33;415,93;2,47;0,00;0,07;16,60;1,08;16,60
2693790;;0,00;30,33;16,37;0,00;0,00;0,99;0,95;;0,00;40,00;147,67;53,11;59,66;0,04;53,07;5,50;501,58;0,00;0,00;-0,91;-1,20;518,97;462,12;161,33;597,53;4,01;0,13;0,10;11,18;1,08;11,18
2693811;;0,00;30,33;5,98;0,00;0,00;0,99;0,93;1,40;1,22;21,67;81,00;34,63;2,33;24,13;10,51;5,50;31,06;0,00;5,00;0,00;-0,61;224,46;180,99;34,33;29,78;0,28;0,27;0,27;3,45;1,21;3,45
2693819;;7,69;26,67;17,89;0,00;1,00;1,09;0,93;1,39;0,00;30,00;57,00;3,44;2,62;0,00;3,44;7,00;56,61;0,00;0,00;0,00;-1,83;62,06;53,06;48,67;56,61;0,56;0,07;0,00;16,60;0,95;16,60
2693845;;0,00;30,33;;0,00;0,00;0,99;0,85;;0,00;16,00;17,00;4,01;4,79;0,00;4,01;5,50;385,34;0,00;0,00;0,00;-1,42;610,11;605,27;125,33;384,97;0,84;0,07;0,00;3,08;0,78;3,08
2693919;;0,00;;7,57;0,00;0,00;0,98;0,96;0,72;0,12;19,33;13,67;18,97;4,14;7,73;11,23;5,50;178,26;0,00;0,33;0,00;-0,44;110,65;91,56;126,33;;1,16;0,20;0,00;3,08;1,16;3,08
2694494;;0,00;30,33;25,90;0,00;0,00;0,99;0,94;1,04;2,55;39,00;71,33;7,59;17,79;2,48;5,11;5,50;1240,76;3,97;3,00;0,00;-2,18;1356,81;1337,45;504,00;1237,79;2,64;0,00;0,00;16,28;1,01;24,33
2694579;;0,00;30,33;10,22;0,00;0,00;0,99;1,01;0,57;26,53;23,33;37,33;863,81;28,61;107,89;755,92;5,50;110,51;0,00;28,33;0,00;0,10;1145,31;274,29;89,00;141,98;0,87;0,40;0,30;9,23;1,28;9,23
2694674;;0,00;30,33;20,83;0,00;0,00;0,99;1,00;0,48;0,11;32,33;39,67;8,96;0,11;0,00;8,96;5,50;111,96;3,97;0,33;0,00;0,01;134,43;123,94;91,67;111,96;0,11;0,07;0,00;16,60;1,71;20,57
2694694;;0,00;30,00;9,54;0,00;0,00;1,00;1,00;0,72;0,00;25,33;24,67;23,06;22,76;0,94;22,11;;154,32;0,00;0,00;0,00;0,00;98,19;73,82;102,33;154,32;1,46;0,40;0,13;9,54;1,00;9,54
2694907;;0,00;30,33;19,45;0,00;0,00;0,99;0,97;1,01;21,51;43,67;28,33;136,41;132,22;3,07;133,34;5,50;945,64;0,00;8,33;0,00;-0,86;253,68;114,28;327,67;944,03;1,23;0,47;0,27;14,34;1,00;18,42
2695101;;0,00;26,33;13,34;0,00;0,00;0,80;0,98;0,37;5,90;22,00;39,00;41,56;13,06;39,51;2,06;;46,68;0,00;1,33;0,00;-0,34;136,73;95,09;28,33;45,99;1,40;0,20;0,40;9,92;1,05;13,11
2695184;;0,00;29,33;11,70;0,00;0,00;0,95;0,82;0,55;9,73;44,33;134,33;35,17;23,57;2,71;32,46;7,00;447,19;0,00;9,33;-0,13;-3,24;191,58;149,48;217,67;430,38;1,20;0,13;0,00;9,54;0,83;9,54
2695306;;0,00;29,33;16,66;0,00;0,00;0,95;0,94;1,01;0,00;22,67;59,67;14,53;42,45;0,00;14,53;5,50;368,28;0,00;0,00;0,00;-1,62;419,17;404,04;51,67;366,64;10,07;0,07;0,20;;0,69;9,54
2695315;;0,00;27,33;;0,00;0,00;1,10;1,00;1,25;0,00;30,00;29,00;3,16;5,26;0,00;3,16;;120,01;0,00;0,00;0,00;0,00;67,63;64,35;86,00;120,01;0,67;0,07;0,20;;1,88;7,20
2695346;;0,00;;13,20;0,00;0,00;0,99;1,16;0,86;0,81;33,67;156,33;18,33;25,04;0,43;17,91;5,50;1715,03;0,00;1,00;0,00;3,09;1209,76;1174,07;168,00;;1,84;0,00;0,13;9,92;0,88;9,92
2695906;;0,00;;8,62;0,00;0,00;0,99;1,00;0,99;0,00;15,67;26,33;10,80;5,54;0,16;10,64;5,50;265,38;0,00;0,00;0,00;-0,02;91,15;79,44;152,00;265,06;0,72;0,20;0,00;8,08;0,94;8,08
2695982;;0,00;30,33;10,80;0,00;0,00;0,99;0,91;0,97;0,00;33,33;93,33;78,74;63,80;0,17;78,57;5,50;1096,47;0,00;0,00;0,00;-1,52;698,13;619,22;302,67;1085,70;3,73;0,07;0,07;9,54;0,93;9,54
2696053;;6,67;18,67;19,17;0,00;1,00;1,02;0,99;0,64;1,29;28,67;97,00;3,66;2,78;2,61;1,04;5,50;21,07;0,00;1,67;0,00;-0,27;31,34;26,06;28,00;;0,70;0,20;0,20;5,10;1,00;5,10
2696124;;10,00;28,67;;0,00;1,00;1,05;0,91;;1,91;37,33;126,00;199,56;24,97;9,70;189,86;5,50;653,31;0,00;1,00;0,00;-1,49;770,76;568,53;193,00;649,12;16,28;0,20;0,00;9,54;1,77;9,54
2696148;;0,00;30,00;6,95;0,00;0,00;1,00;1,11;1,37;3,09;19,67;18,00;2,77;3,09;2,77;0,00;5,50;388,62;0,00;1,33;0,00;1,18;631,83;628,81;72,33;372,47;2,40;0,00;0,07;6,56;1,00;6,56
2696362;;0,00;30,33;;0,00;0,00;0,99;1,00;0,97;14,70;87,67;27,00;64,58;111,31;13,89;50,69;5,50;343,83;0,00;11,67;0,00;0,09;279,71;211,34;265,33;343,83;1,55;0,13;0,33;16,28;1,93;16,28
2696452;;0,00;30,33;16,27;0,00;0,00;0,99;0,99;1,50;2,49;41,67;101,00;1,86;2,49;0,40;1,46;5,50;60,91;0,00;0,33;0,00;-0,17;62,63;60,61;41,00;60,54;2,49;0,00;0,07;9,92;1,12;9,92
2696503;;0,00;2,00;5,21;0,00;0,00;0,50;1,00;1,76;0,00;5,00;9,33;0,12;0,00;0,00;0,12;5,50;7,77;0,00;0,00;0,00;0,00;0,57;0,46;2,33;7,77;0,00;0,07;0,00;5,10;0,00;5,10
2696791;;0,00;;;0,00;0,00;0,99;1,00;0,99;17,11;43,33;72,00;32,15;33,79;15,71;16,44;5,50;356,66;0,00;14,33;0,00;0,00;234,73;201,84;173,67;333,12;1,21;0,13;0,07;9,54;1,01;9,54
2697060;;0,00;30,33;10,14;0,00;0,00;0,99;0,98;0,94;0,52;38,33;35,67;20,81;34,81;0,82;19,99;5,50;428,29;0,00;0,33;0,00;-0,33;181,45;156,06;239,33;;1,95;0,00;0,07;;0,60;9,92
2697106;;0,00;30,33;;0,00;0,00;0,99;1,05;1,06;0,00;41,67;130,33;36,31;42,24;3,73;32,58;5,50;283,83;0,00;0,00;0,00;0,84;371,05;321,61;143,33;280,11;3,13;0,27;0,13;9,92;1,00;9,92
2697340;;0,00;26,67;10,55;0,00;0,00;0,90;0,58;0,80;5,48;14,33;10,00;34,62;23,63;11,42;23,21;5,50;272,48;0,00;2,00;0,00;-6,70;362,19;321,51;56,00;272,48;3,09;0,13;0,20;3,45;0,00;3,45
2697538;;0,00;21,33;;0,00;0,00;0,89;0,91;0,86;0,00;8,67;14,67;0,18;0,69;0,18;0,00;5,50;180,49;0,00;0,00;0,00;0,00;111,89;111,71;33,33;180,49;0,69;0,00;0,00;;1,00;3,45
2697541;;0,00;27,00;;0,00;0,00;1,11;0,97;;0,00;30,67;55,67;15,72;18,26;0,80;14,92;;125,91;0,00;0,00;-0,45;-0,91;112,55;96,51;85,33;125,48;0,59;0,20;0,20;14,34;0,81;14,34
2697973;;12,50;30,33;20,77;0,00;1,00;0,99;1,01;1,04;2,09;37,33;102,67;42,33;81,73;1,54;40,79;5,50;1010,23;5,03;4,33;0,00;0,21;584,26;541,63;453,00;1010,23;1,75;0,07;0,13;9,54;0,92;19,49
2698231;;7,14;28,67;10,17;0,00;1,00;1,01;1,03;0,80;0,36;36,67;136,67;18,10;1,79;0,31;17,79;;188,36;0,00;0,33;-0,01;0,50;404,21;384,44;40,67;;1,54;0,00;0,00;9,54;1,94;9,54
2698247;;0,00;27,00;26,42;0,00;0,00;1,11;1,48;0,01;0,00;42,00;164,67;18,42;13,82;0,11;18,31;5,50;96,65;0,00;0,00;16,62;18,94;173,62;141,93;62,00;96,17;1,87;0,20;0,17;5,09;1,64;5,09
2698248;;0,00;15,33;5,96;0,00;0,00;0,85;1,01;0,79;0,00;10,33;11,33;9,62;1,04;0,00;9,62;5,50;26,86;0,00;0,00;0,00;0,00;136,13;126,51;12,00;22,52;1,04;0,13;0,13;5,10;1,00;5,10
2698422;;0,00;28,00;10,95;0,00;0,00;1,04;1,14;0,85;0,17;103,33;38,00;32,34;10,47;6,84;25,50;5,50;107,11;0,00;0,33;0,00;2,28;248,37;210,29;91,00;106,94;1,42;0,07;0,07;9,54;1,50;9,54
2698767;;8,33;21,00;;0,00;1,00;0,76;0,45;0,58;0,00;17,00;27,33;8,85;2,72;6,03;2,82;;125,48;0,00;0,00;0,00;-6,49;86,60;77,75;62,33;125,48;1,36;0,07;0,00;0,78;0,85;0,78
2699294;;0,00;30,33;22,80;0,00;0,00;0,99;0,92;0,92;0,00;22,67;51,67;8,49;56,74;0,48;8,02;5,50;195,25;0,00;0,00;0,00;-2,67;660,58;649,62;109,67;188,71;1,73;0,00;0,27;3,45;1,24;3,45
2699488;;0,00;30,33;40,30;0,00;0,00;0,99;1,02;0,95;92,38;52,33;63,67;186,65;206,94;13,96;172,69;;653,55;0,00;23,33;0,00;1,46;457,56;267,72;336,33;650,38;3,58;0,33;0,33;9,54;0,92;14,46
2699918;;0,00;28,67;;0,00;0,00;0,91;0,63;0,95;1,21;63,00;106,00;10,13;11,85;2,67;7,46;5,30;162,42;0,00;1,00;-7,93;-6,37;257,59;243,59;182,00;205,19;1,03;0,00;0,03;4,53;1,79;4,53
2699975;;0,00;30,33;14,54;0,00;0,00;0,99;1,01;0,78;0,00;21,67;61,00;35,23;125,58;0,17;35,07;5,30;313,16;3,97;0,00;0,00;0,13;402,16;366,93;88,67;313,16;7,22;0,13;0,20;10,32;1,08;14,29
2700150;;0,00;27,33;14,01;0,00;0,00;0,99;1,00;0,47;0,00;24,67;17,67;4,55;2,64;0,00;4,55;;160,84;0,00;0,00;0,00;-0,08;187,66;173,91;82,00;160,84;0,82;0,00;0,00;13,96;1,00;13,96
2700205;;0,00;11,00;5,06;0,00;0,00;1,09;1,61;0,57;0,00;8,67;10,33;1,70;0,17;0,17;1,53;;58,73;0,00;0,00;0,00;0,00;47,18;45,38;6,67;58,73;0,17;0,20;0,07;;2,25;3,45
2700430;;0,00;30,33;32,82;1,00;0,00;0,99;1,05;0,76;17,38;92,00;58,00;141,81;449,54;13,91;127,91;5,30;1707,42;0,00;13,33;3,49;2,66;897,94;739,59;736,00;1707,42;3,09;0,07;0,27;30,94;0,74;30,94
2700485;;0,00;17,67;5,73;0,00;0,00;0,85;0,94;0,93;0,00;14,33;30,00;3,53;3,52;0,00;3,53;;23,02;0,00;0,00;0,00;0,00;26,54;22,33;20,33;23,02;1,10;0,13;0,20;3,45;2,40;3,45
2700566;;0,00;30,33;9,89;0,00;0,00;0,99;1,01;0,86;0,31;65,33;38,33;40,80;43,28;0,40;40,40;6,97;500,07;0,00;0,33;0,00;0,12;299,24;252,11;558,33;499,10;0,89;0,07;0,00;9,54;0,00;9,54
2700710;;0,00;;9,68;0,00;0,00;0,64;0,99;0,00;0,00;11,33;39,67;1,53;0,52;0,00;1,53;5,27;29,17;0,00;0,00;0,00;-0,22;117,48;115,06;8,00;24,15;0,52;0,13;0,07;9,54;1,00;9,54
2701234;;0,00;25,33;14,08;0,00;0,00;1,14;1,02;1,64;0,94;32,00;25,67;13,31;2,09;0,00;13,31;;270,68;0,00;0,67;0,00;0,36;366,59;352,38;58,33;270,43;1,02;0,13;0,00;13,96;1,00;13,96
