ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
3664583;0;0;30,33;98,29;0;0;0,99;1,04;;341,51;96,33;355,67;178,83;694,12;68,29;110,54;6,03;3607,92;0;157,67;0;6,24;1514,38;1326,89;1306,33;3565,62;2,4;0,07;0,2;21,1;1,13;25,18
3664694;0;0;30,33;15,35;0;0;0,99;0,9;1,1;5,23;41;65;132,77;24,2;0,22;132,56;6,03;527,4;0;1;-0,34;-2,34;499,27;364,44;89,33;525,34;2,42;0,27;0,07;9,54;0,79;9,54
3665413;1;0;;;8;0;0,79;0,83;0,37;0;44,33;18;14,46;0,42;0;14,46;6,03;19,79;0;0;0;-2,33;109,19;94,39;10,33;19,79;0,21;0,13;0,07;8,79;0;8,79
3665955;0;0;30,33;19,1;0;0;0,99;1,62;0,74;0;15,67;15;27,56;5,85;0,26;27,31;6,03;116,83;0;0;0,05;17,83;557,31;349,88;13,33;116,83;5,85;0,27;0,07;9,54;1,62;9,54
3668252;0;0;8;;0;0;1,38;0,94;1,81;0;6,67;13,33;0,54;0;0;0,54;6,03;7,83;0;0;0;0;2,89;1,64;11,33;6,24;0;0,07;0;3,08;0,91;3,08
3668501;0;10;30,33;10,22;0;1;0,99;0,98;0,96;0;23;24,33;185,71;60,12;0;185,71;6,03;2434,48;0;0;-0,2;-0,23;1570,06;1352,59;205,33;;2,39;0,27;0;9,54;1,33;9,54
3669219;0;0;30;19,95;0;0;1;0,95;;2,87;96,67;136;29,35;7,96;12,18;17,17;;513,19;0;2,33;0;-1,39;661,62;625,28;288,33;511,02;1,12;0;0;14,34;1,1;18,42
3669889;0;0;30,33;24,88;0;0;0,99;0,9;0,77;0,75;35,33;165,33;48,98;103,39;0;48,98;;171,43;3,97;1,33;0;-3,68;209,36;150,48;115;171,43;2,48;0,27;0,6;14,34;1,13;22,39
3669943;0;0;;7,13;0;0;1,55;1,58;2,37;0;10,67;29;2,02;0,48;0;2,02;6,03;2,38;0;0;0;0;20,14;11,61;2,67;2,38;0,16;0,27;0,2;4,98;0,38;4,98
3671191;0;0;30,33;10,16;0;0;0,99;0,99;;0,15;54,67;143,67;132,36;8,74;0;132,36;6;115,91;0;0,33;0;-0,19;339,65;201,42;86,67;115,17;1,63;0,27;0;9,92;1,29;9,92
3672736;0;0;29,33;20,51;0;0;0,92;1,09;0,83;2,28;60;62,33;10,18;11,29;2,29;7,89;6;310,05;1,95;2,67;0;2,69;330,48;314,32;221,67;310,04;0,92;0;0;16,6;1,38;18,55
3673732;0;0;27,33;8,8;0;0;0,99;0,99;1,07;0;21,67;34;57,56;59,29;0,17;57,39;;187,16;0;0;0;-0,08;198,97;138,24;74;185,19;4,35;0,47;0,4;8,08;0,75;8,08
3674276;0;0;30,33;20,15;0;0;0,99;1,28;1,17;0,42;33,33;144,33;23,59;43,82;10,34;13,26;6;97,76;0;1;-0,75;8,57;122,25;92,99;74,67;97,76;1,44;0,2;0,2;9,54;1,76;9,54
3674682;0;22,22;25,33;31,59;24;1;0,67;0,93;0,19;4,98;45;189,67;37,91;19,34;8,48;29,43;6;164,54;2,03;6,33;-0,86;-3,43;300,14;150,31;108,67;;1,38;0,13;0,07;12,87;0,64;14,9
3674900;0;0;29;14,67;0;0;0,93;0,89;1,14;0;31,67;62,67;114,59;39,28;0,69;113,91;6;371;2,69;0;0;-2,53;577,73;462,19;116,67;449,02;5,85;0,27;0,13;6,82;0,6;9,51
3675558;0;0;30,33;19,21;0;0;0,99;0,96;;0;27,33;28;1,88;517,33;0;1,88;6;964,09;3,97;0;0;-1,01;455,35;453,47;176,67;961,89;7,97;0;0,2;9,54;1,2;18,42
3676295;1;0;30,33;7,69;0;0;0,99;1,01;;0;28;102,33;32,02;29,98;0;32,02;6;76,97;0;0;0;0,12;56,57;21,43;90,33;76,12;0,84;0,47;0,4;7,2;0,72;7,2
3676448;1;8,33;30,33;11,29;0;1;0,99;0,85;0,96;1,79;48;48,67;10,27;19,78;3,53;6,74;6;923,04;0;3;-2,46;-2,52;419,92;407,66;380,33;;4,09;0,13;0,07;9,54;1,19;11,18
3676679;0;0;;5,05;0;0;0,99;1,04;0,91;19,58;57,33;73,67;21,97;141,62;14,78;7,19;6;560,6;1,06;8,67;0;0;572,05;536,17;394,33;559,82;1,93;0,07;0,4;3,81;0,93;4,88
3677618;0;0;30,33;17,04;0;0;0,99;0,98;0,91;0,56;33;44,67;10,31;47,85;1,98;8,33;6;232,09;0;0,67;0;-0,39;118,12;92,9;89;232,09;5,58;0,13;0,13;16,6;1,27;16,6
3677719;0;0;30;13,14;0;0;0,97;1,07;1,16;3,2;58,67;37,33;22,17;17,92;4,36;17,82;6;100,56;0;3;0;1,44;153,35;121,57;129,67;100,57;1,37;0,07;0,2;9,92;0,87;9,92
3678462;0;0;30,33;22,18;0;0;0,99;1;1,09;0,81;61;128,67;14,91;182,41;0;14,91;6;531,73;0;1;0;-0,15;402,33;383,26;410;;1,55;0,07;0,47;16,28;1,13;20,36
3678746;0;0;29,67;14,46;0;0;1,01;1;;1,51;49,33;23;76,84;26,26;16,22;60,62;6;281,34;0;1,67;0;0;206,54;127,72;89,33;281,34;2,44;0,47;0,27;9,54;0,34;14,46
3679005;0;0;29,67;36,42;0;0;0,94;1,09;1,01;37,75;63,67;106,67;32,63;42,36;22,16;10,47;;1517,22;8,72;14,67;0;5,18;430,97;384,07;506,33;1517,22;2,02;0,2;0,13;21,6;1,39;32,71
3680198;0;0;;14,6;0;0;1;0,79;0,59;0;37,33;26,67;115,18;44,74;1,11;114,07;6;200,05;0;0;0;-4,66;617,5;502,32;60,67;200,06;1,62;0,73;0,4;8,08;0,5;8,08
3680377;0;0;30;7,69;0;0;1;0,63;0,36;19,62;14,33;31,33;28,81;19,62;28,75;0,06;;161,94;0;5;0;-4,23;251,71;222,35;48,33;161,94;3,38;0,2;0,2;3,45;0,83;3,45
3682830;0;0;;;0;0;0,9;0,95;1,94;0,19;11,33;43;6,07;2,2;0;6,07;6;10,11;0;0,33;0;-0,92;50,63;44,56;5,33;10,11;0,69;0,27;0,33;5,1;0,75;5,1
3682931;1;0;21;5,05;0;0;0,9;1;0,71;0;32,33;64,33;6,61;1,61;0;6,61;6;91,73;0;0;0;0;101,54;88,48;48;91,73;1,41;0,07;0;4,71;0;4,71
3683658;1;0;11;8,57;0;0;0,64;1;0,19;0;4;4,67;0;0;0;0;;3,51;0;0;0;0;6,27;5,19;6,33;3,31;0;0;0;8,57;1,71;8,57
3683772;0;0;3,67;7,83;0;0;1,36;1,07;2,84;0;11,67;27,67;0;0;0;0;6;11,8;0;0;0;0,86;31,49;31,49;2;11,8;0;0;0;7,72;1,31;7,72
3683959;1;0;30,33;9,99;0;0;0,99;1,01;0,8;0,69;16,33;35,67;24,83;2,47;0;24,83;7,3;401,43;0;0,33;-2,33;0,19;474,17;449,34;174,67;517,43;1,13;0,13;0,07;8,29;0,88;8,29
3684056;0;0;30,33;;0;0;0,99;1;0,67;0,18;48,67;95;88,47;193,04;14,25;74,22;7,3;488,26;0;0,33;0;0;340,94;247,46;245,67;485,81;2,35;0,27;0,33;16,28;1,43;16,28
3684170;0;0;27;17,47;0;0;1,04;1,42;1,57;2,72;15;75,33;1,52;15,62;0;1,52;6;141,3;1,42;0,33;0;11,1;72,65;70,35;42;140,19;7,81;0;0,13;3,45;1,3;4,87
3684290;1;0;27,67;16,6;0;0;0,98;0,99;1,26;0;23,33;38;21,29;57,79;0;21,29;6;175,02;0;0;0;-0,36;117,8;96,14;80;175,02;4,02;0,2;0,47;13,96;0,94;13,96
3686236;1;0;16,67;11,7;0;0;0,84;0,86;0,06;0;10,33;47,33;6,38;1,93;0;6,38;6;19,83;0;0;0;-2,48;173,84;167,47;12,33;19,83;0,36;0,33;0,2;3,45;1;3,45
3686940;0;0;;;11;0;0,44;0,68;0,16;0;17;17,33;0,64;0,61;0;0,64;6;187,3;3,4;0;-7,66;-8,12;107,45;101,64;69;187,29;0,61;0;0;8,16;0,66;11,56
3688263;0;0;29;58,77;17;0;1,03;0,38;0,72;47,27;30;86,33;114,6;238,26;8,73;105,87;2,33;515,24;1,06;11,67;-40,82;-54,62;198,53;82,92;320;513,59;2,26;0,53;0,53;13,96;0,47;15,02
3688481;0;0;30,33;9,72;0;0;0,99;1,02;1,01;20,81;19,33;30;74,11;61,52;38,02;36,09;2,33;138,02;0;5;0;0,3;148,59;73,07;56,67;138,02;1,78;0,6;0,53;8,32;0,76;8,32
3689194;0;0;29,33;23,73;0;0;0,99;0,48;0,79;0;49,67;97,67;17,13;3,24;0,68;16,45;2,33;373,5;0;0;-12;-18,56;327,8;307,32;237,67;373,5;0,38;0,07;0;9,54;0,2;9,54
3692461;1;0;27;15,21;0;0;1,11;2,08;1,97;0,46;64,33;46,33;19,08;13,24;0,59;18,49;2,33;154,96;0;0,33;0;24,68;245,86;221,37;141;;0,77;0,07;0,07;0,72;1,31;0,72
3692468;1;0;27,33;17,83;3;0;0,99;0,89;1,06;0;14;208;0,13;0,24;0;0,13;;23,34;0;0;0;-3,06;17,85;12,86;42,67;23,34;0,08;0,07;0,13;9,92;1,01;14,71
3693144;0;12,5;30,33;7,67;0;1;0,99;0,96;1,15;0;20;84,33;3,08;3,31;0;3,08;2,33;159,6;0;0;0;-0,47;242,58;237,19;161,67;159,61;0,38;0;0;7,2;1;7,2
3693500;1;0;21;18,55;3;0;1,05;1,18;1,71;0;15;93;0,92;0,07;0,92;0;2,33;21,06;0;0;0;5,05;74,36;72,37;26,33;29,47;0,07;0,03;0;;1,55;6,19
3700593;1;0;23,33;10,23;30;0;0,43;0,45;0;28,5;31;45,33;85,1;33,67;76,37;8,73;;323,97;0;19;-4,87;-8,4;274,39;186,53;142;323,97;0,93;0,33;0;8,16;0;11,35
3701105;1;0;17,33;8,09;0;0;0,87;1;0,23;0;13,33;26;3,1;3,91;0;3,1;2,33;36,21;0;0;0;-0,02;19,85;16,13;21,67;36,21;1,72;0,2;0,2;8,08;1,21;8,08
3704382;0;0;25,67;4,91;0;0;1,09;1,27;2,32;0;12,33;26;0,09;0;0,09;0;2,33;191,72;0;0;0;0;57,87;57,26;53,67;191,72;0;0;0;3,45;2,1;3,45
3705827;0;0;30,33;9,77;0;0;0,99;1,02;1,1;0,92;14,67;67;3,22;34,37;0;3,22;2,33;367,4;0;0,33;0;0,31;111,41;108,06;64,67;367,4;3,65;0,2;0,2;9,75;0;9,75
3708238;1;0;23,33;17,13;18;0;0,43;0,74;0,03;132,36;36,33;25,33;256,13;285,14;68,31;187,82;2,3;426,25;0;38;0;-6,75;529,7;265,64;169,67;423,97;3,96;0,47;0,73;11,85;0;15,93
3713770;0;0;29;18,41;0;0;0,93;1,06;;1,08;24;74,33;0,78;1,21;0;0,78;2,3;182;0;0,33;-0,02;1,67;135,46;134,67;146;176,89;0,61;0;0;7,2;1,01;7,2
3713921;0;0;26,33;15,5;0;0;0,95;0,97;0,53;0;40,33;49;29,61;3,41;0;29,61;5,37;61,46;0;0;0;-0,67;136,12;104,77;40,67;60,43;1,82;0,2;0,13;14,34;0,52;14,34
3714076;0;0;30,33;10,45;0;0;0,99;0,97;0,94;4,79;122;130,33;40,37;52,31;12,04;28,33;5,37;1520,31;0;2,67;-0,26;-0,41;954,44;902;778,67;1520,31;1,53;0;0;9,54;1,02;9,54
3714148;0;0;;6,39;0;0;0,93;0,87;0,15;0;7;23,33;0,31;2,78;0;0,31;5,37;37,18;0;0;0;-1,22;27,26;26,95;16,67;;2,78;0,07;0,07;5,1;1,05;5,1
3714457;0;0;29,33;23,25;0;0;0,99;1,03;1,04;4,02;80;72,67;28,12;27,12;17,27;10,85;5,37;237,25;0;11,67;0;0,97;347,14;314,68;338;234,09;0,68;0,07;0,07;13,96;0,82;13,96
3715091;0;0;30,33;14,48;0;0;0,99;1;1,03;11,86;25,67;45;11,84;28,84;8,38;3,46;;198,67;0;7;0;0,08;124,34;104,47;158,67;198,67;1,92;0,2;0,27;9,54;0,77;14,46
3715500;0;0;30,33;19,44;0;0;0,99;1,32;1,09;26,71;17;40,67;7,82;66,05;0,59;7,23;;332,28;2,4;27,67;0;9,44;310,41;298,59;160;332,28;1,3;0,07;0,47;;1;7,11
3715828;0;0;30,33;23,5;0;0;0,99;1,24;0,74;0,32;44,33;187,67;29,76;62,71;0,82;28,94;5,37;280,28;0;0,33;0;8,42;272,53;239,33;172,67;275,42;2,84;0,13;0,2;16,28;0,54;20,36
3715926;0;0;30,33;16,6;0;0;0,99;0,95;1,04;28,58;80,33;196,33;55,59;92,28;18,34;37,24;5,37;908,02;5,75;25,67;0;-1,33;694,83;636,99;413;902,57;1,47;0,07;0;9,54;1,01;15,29
3716256;1;0;21;;0;0;0,81;0,99;0,64;0;10,33;33;1,72;2,69;0,24;1,47;;22,77;0;0;-0,19;-0,19;29,86;28,14;20,33;22,77;1,26;0,27;0,2;;1;9,54
3716724;0;0;30,33;;0;0;0,99;0,98;0,8;0,17;39,33;105;0,28;4,16;0,08;0,2;5,37;360,7;0;0,67;0;-0,56;366,57;365,48;378,67;359,31;0,89;0;0;;0,88;14,46
3719224;0;0;11,67;;0;0;0,34;0,91;0,36;0;14,67;20,33;23,64;0,83;15,27;8,37;;4,25;0;0;0;0;46,93;23,29;3,67;4,25;0,37;0,27;0,27;3,08;1;3,08
3719361;0;0;23,67;6,24;1;0;1,06;0,97;0,8;5,09;17;40,33;1,98;6,53;1,02;0,97;5,37;166,72;0;4,67;0;-0,24;106,88;104,9;38,33;;1,63;0,07;0,27;;0,75;4,03
3719870;0;0;28,67;15,42;20;0;0,98;0,88;0,32;103,7;20,67;61,33;250,04;111,3;249,56;0,48;5,37;182,78;0;39;-2,66;-2,89;399,28;149,03;65;182,78;2,82;0,53;0,53;13,65;1,12;13,65
3720000;1;7,69;10,67;6,74;8;1;2,06;0,98;;5,86;11;28;11,69;5,86;1,56;10,14;5,37;35,74;0;0,67;0;-0,15;76,97;65,28;14;34,56;5,86;0,07;0,07;4,59;1,41;4,59
3722005;0;0;25;10,21;12;0;0,92;0,59;0,95;2,04;14;72,67;1,44;16,28;0,26;1,18;5,37;130,42;0;2;0;-6,2;88,83;85,96;57,33;130,42;2,26;0;0,2;4,53;0,63;4,53
3723078;0;0;30,33;14,46;0;0;0,99;1;0,77;0,18;23,67;120;4,12;2,04;0;4,12;6,97;117,93;0;0,33;0;0;105,61;100,42;70;;1,28;0,2;0,2;;0,6;14,46
3723885;0;0;10,67;5,24;0;0;1,22;1;1,99;0;9;8;33,56;0;0,08;33,48;;13,05;0;0;0;0;66,77;27,68;11;13,04;0;0,4;0;5,1;0;5,1
3724277;0;0;30,33;16,62;0;0;0,99;1;0,67;0,05;18,67;30;1,33;29,26;0;1,33;;368,25;0;0,33;0;0,06;895,8;891,31;61,33;368,25;11,96;0,07;0,2;16,6;1;16,6
3725112;0;0;30;16,31;0;0;1;1;0,94;66,74;50,33;161,67;96,86;89,61;66,86;30,01;5,37;342,66;3,97;9;0;-0,07;438,57;336,27;202,67;337,39;3,84;0,33;0,27;9,92;0,9;13,89
3725215;0;0;29,33;6,6;0;0;1,02;1;1,35;0;19,33;63,67;1,88;0,61;0,62;1,26;5,37;102,32;0;0;0;0,03;46,54;37,16;32;;0,43;0,07;0;6,56;2,24;6,56
3725441;0;0;3;6,56;0;0;1;1;0;0;7,67;19,67;0,76;0;0;0,76;5,37;3,54;0;0;0;0;9,31;8,55;1,67;3,54;0;0,07;0;6,56;0,98;6,56
3725779;0;0;30,33;4,35;0;0;0,99;0,98;0,57;0,18;23,67;22;5,24;0,24;2,36;2,89;5,37;210,86;0;0,33;0;0;958,23;947,78;75,67;210,82;0,24;0;0;3,45;1;3,45
3726058;0;0;25,67;;0;0;0,94;0,92;0,82;0,34;13,67;21,67;11,75;8,07;8,76;2,99;;22,22;1,06;1;0;-1,4;92,59;80,84;11,33;21,44;2,2;0,33;0,27;8,57;1,14;9,63
3726376;1;0;;;1;0;0,99;0,95;0,6;0;34,33;82;63,62;69,33;0,38;63,24;5,37;372,17;0;0;-1,56;-1,46;546,27;476,32;186;372,17;1,57;0,2;0,2;13,5;0,98;13,5
3726436;1;0;30;15,75;0;0;1;1,1;1,08;0;15,67;34;1,15;4,75;0;1,15;5,37;1040,17;0;0;0;2,34;703,83;702,68;103,33;1038,97;4,75;0;0;13,96;0,92;13,96
3726896;0;0;30;10,21;0;0;1;0,81;1,1;0,25;17,67;37,67;11,09;21,41;3,07;8,02;5,37;172,28;0;0,33;-1,57;-2,9;110,96;97,35;32;161,21;7,75;0,27;0,2;6,56;1;6,56
3727314;0;0;29,33;14,36;0;0;0,92;0,74;0,34;0;16,67;54,67;25,54;11,54;0;25,54;;79,94;0;0;0;-5,63;347,96;322,33;42;;1,39;0,27;0,13;3,45;0,69;3,45
3727384;0;0;20;6,06;0;0;1,3;1,41;1,49;0,14;11,33;58,67;0,59;0,14;0,59;0;;82,06;0;0,33;0;0;157,32;156,73;27,67;82,06;0,14;0,07;0,07;3,45;1,36;3,45
3727586;1;0;29,33;4,01;0;0;0,99;1,18;0,75;0;9,33;86,33;195,03;0,54;0;195,03;5,33;350,09;0;0;0;0;235,95;36,03;91;;0,12;0,2;0,13;;0,86;3,45
3729521;1;0;28;;0;0;1,07;1,14;0,79;14,54;47,67;234,67;59,04;66,39;2,27;56,77;;350,84;0;6,67;0;5,02;249,37;185,98;151,67;345,34;2,03;0,27;0,33;9,54;1,42;14,46
3731201;0;0;;6,75;0;0;0,95;0,79;;0;14;22;4,92;13,81;2,05;2,87;5,33;189,04;0;0;0;-2,09;107,15;101,94;91,67;184,23;2,3;0,07;0,07;3,08;1;3,08
3731567;0;0;;14,47;0;0;0,99;1;0,82;2,22;25;34;7,5;10,57;0;7,5;5,33;338,32;0;3;0;-0,02;382,81;369,19;171,33;338,32;0,92;0;0;9,54;0,99;14,46
3731705;0;0;30,33;9,68;0;0;0,99;0,99;0,89;1,07;19;20,67;17,55;39,09;0,84;16,71;;300,22;0;1,33;-0,17;-0,15;111,86;94,31;150,33;;2,52;0,13;0,27;9,54;1,2;9,54
3731755;1;0;;11,83;0;0;0,91;0,97;0;0,38;33;78,67;16,09;4,13;0,73;15,36;5,33;45,79;0;0,33;0;-0,58;154,99;134,1;25;42,72;0,38;0;0;8,08;0,14;8,08
3731978;0;0;30,33;54,8;0;0;0,99;1;0,96;0,35;26,67;63,33;7,19;17,69;0;7,19;5,33;627,62;0;0,33;3,48;-0,23;217,51;209,99;216,67;624,88;2,07;0,07;0,13;21,1;1,16;21,1
3732605;1;0;15,33;6,37;0;0;0,46;0,92;0,29;0;7,67;17,67;4,42;0,61;0;4,42;5,33;52,81;0;0;0;-0,72;33,22;27,2;22,67;52,43;0,23;0,27;0,2;5,1;0,6;5,1
3733118;0;0;30,33;16,04;0;0;0,99;1,04;;0,46;26,33;52,67;5,94;9,14;0,13;5,81;5,33;396,85;0;1;0;1,02;300,85;285,76;120,67;395,41;1,28;0,13;0,07;;1;15,68
3733764;0;0;28,67;19,66;0;0;0,87;1;0,68;28,05;68,67;82,33;81,83;86,17;2,93;78,89;5,33;665,15;0;10,33;1,2;0,07;641,74;554,11;260;654,7;2,57;0,13;0,13;;0,55;18,19
3734111;0;0;21,67;7,15;0;0;0,88;0,9;1,11;9,21;10,67;1;8,64;13,41;0,39;8,25;;64,91;0;4,67;0;-1,06;142,18;133,38;23;64,91;1,86;0,13;0,4;;1;4,32
3734564;0;0;25,67;;0;0;1,17;0,71;;2,05;31,33;89,67;39,55;69,38;0,87;38,68;5,33;470,81;0;2,67;-9,9;-9,56;261,68;212,28;204;470,36;5,26;0,13;0,2;13,5;0,63;13,5
3735153;1;0;23,33;11,1;0;0;0,94;1,01;0,67;0,17;15,67;45;10,77;13,38;0,3;10,47;5,33;37,36;0;0,33;0;0,19;46,02;34,92;28,67;37,36;1,72;0,47;0,33;5,1;1,29;5,1
3736568;0;0;30;24,16;0;0;0,97;1,01;;11,86;47,67;56,33;34,69;125,63;1,97;32,72;6,97;219,87;2,4;7;0;0,31;530,2;494,88;129;217,85;2,18;0,13;0,53;21,6;0;24
3737125;0;0;24;8,94;0;0;0,96;1,36;;1,27;8,33;4;20;18,02;8,59;11,41;5,33;55,36;0;0,33;0;4,86;67,59;40,56;25;55,36;2,14;0,4;0,27;3,45;0,54;3,45
3739009;0;0;30,33;;0;0;0,99;1;0,92;0;20,67;39,67;2,45;0,46;0,05;2,4;5,33;251,28;0;0;0;0;608,42;604,52;92;251,28;0,15;0;0;6,56;1;6,56
3739234;0;0;30,33;23,85;0;0;0,99;1,04;;0;34,33;147,67;17,64;21,16;0;17,64;5,33;239;0;0;-0,88;1,28;185,2;149,06;136,33;269,78;1,56;0,17;0,17;6,99;0,82;6,99
3739922;0;0;29,33;;0;0;0,92;0,74;0,76;1,12;22,67;77;24,96;4,03;12,18;12,77;5,5;210,11;0;1,33;0;-3,38;747,36;683,54;72,67;210,12;2,01;0,07;0;1,82;0,75;1,82
3740793;0;0;30;;0;0;1;0,9;0,68;0,08;47,67;54;15,9;1,93;2,24;13,66;5,5;282,12;0;0,33;0;-1,24;290,99;270,78;99;282,12;0,48;0;0;4,32;0,57;4,32
3740885;0;0;;16,4;0;0;1,01;0,88;1,2;7,17;76,33;173;37,94;38,61;1,83;36,12;;379,83;3,97;4,67;0;-3,04;437,11;371,07;239,67;378,17;2,14;0,13;0,07;9,54;0,7;13,5
3741199;1;0;30,33;;0;0;0,99;1,22;1,12;0,68;41,33;76,33;7,92;5,87;1,17;6,75;7;455,7;0;1,33;0;3,5;128,61;118,25;333;455,71;0,89;0,07;0;1,31;1,31;1,31
3741961;1;0;30,33;10,62;5;0;0,99;0,8;0,54;7,79;42;147,33;142,61;46,28;29,75;112,86;5,5;243,72;0;0,33;0;-3,16;480,12;337,36;126,67;238,29;3,9;0,33;0,33;8,08;1,09;8,08
3742587;0;0;30,33;11,58;0;0;0,99;1,28;0,82;0;21,67;73,67;1,76;3,83;0,18;1,58;5,5;173,62;0;0;2,4;4,88;260,67;257,09;145,33;173,14;0,85;0;0;9,92;0;13,11
3743455;0;0;30,33;;0;0;0,99;1;;0;30,67;44,67;8,6;7,23;1,29;7,31;5,5;101,44;0;0;0;-0,06;208,53;199,93;77,67;;2,99;0,07;0,13;9,92;1,5;14,71
3743896;1;0;28,33;9,54;2;0;0,95;1;1,39;0;10;50;0;0,81;0;0;7;184,32;0;0;0;0;320,99;315,07;68,67;;0,4;0;0,07;9,54;1,2;9,54
3743924;1;0;30,33;35,06;0;0;0,99;0,99;1,73;1,77;32;72,67;27,01;42,18;19,86;7,16;5,5;304,99;0;1;0;-0,46;252,87;222,05;147,33;304,11;3,26;0,07;0,2;16,28;0,82;20,36
3744152;0;0;30;;0;0;0,97;1,25;1,37;1,14;32,67;16,33;109,01;85,14;14,32;94,69;5,5;552,77;0;0,33;0;10;546,32;436,99;138,33;;2,88;0,13;0,07;;1,33;8,08
3744564;0;0;23,33;16,6;0;0;1,29;1;0;0;2,67;8,67;0,17;0;0;0,17;5,5;0;0;0;0;0;1,02;0,85;0;0;0;0,07;0;16,6;1,07;16,6
3745448;0;0;30,33;9,54;0;0;0,99;1;0,84;0;28,33;18;147,23;42,93;0;147,23;5,5;381,57;0;0;0;0;740,51;588,68;141,33;381,57;4,12;0,13;0,13;9,54;1;9,54
3745898;1;0;;14,46;0;0;0,99;1;0,83;3,37;27,67;56,67;16,56;7,72;13,56;2,99;5,5;142,63;0;3;0;0;152,57;134,03;66,67;142,63;1,06;0,27;0,27;9,54;2,51;14,46
3746122;0;0;29,67;14,34;0;0;1,01;0,46;1,21;0,29;17;42;1,42;4,7;0,04;1,38;;203,97;0;0,67;0;-11,67;202,3;199,84;120;250,63;0,86;0;0;7,64;0,45;7,64
3747044;0;0;28,67;9,73;0;0;0,91;0,99;0,31;0;20,67;53;151,71;45,35;0;151,71;7;61,66;0;0;0;-0,12;184,41;30,49;29;;4,98;0,27;0,4;9,54;0;9,54
3748968;0;0;;4,39;0;0;1;0,93;1,23;0;19,33;35,67;20,07;0,23;0,07;20;5,5;90,1;0;0;0;0;90,51;70,44;55;89,97;0,23;0,07;0;3,45;0;3,45
3750673;0;0;30;24,15;0;0;0,97;0,92;1,12;6,04;62;16,33;83,76;52,76;9,66;74,09;;139,62;0;8,67;-2,36;-2,74;181,72;96,73;155,67;138,74;1,13;0,47;0,33;13,96;0;20,22
3750753;0;0;24;;0;0;1,08;0,92;1,07;0;20;23,67;1,49;0,78;0;1,49;5,5;222,28;0;0;0;0;210,51;208,59;50,33;222,28;0,39;0;0;4,32;1,55;4,32
3751358;1;0;7;13,96;2;0;1,14;1;1,01;5,82;6;12,33;0,02;7,24;0;0,02;5,5;15,36;0;2,67;0;0;8,63;8,61;15;;1,72;0,07;0,2;13,96;1,85;13,96
3752518;0;0;8,67;3,67;0;0;0,81;0,94;1,2;0;4,67;12,33;0;0,86;0;0;5,5;22,01;0;0;0;0;6,89;6,89;10,33;22,01;0,86;0;0,13;3,45;1;3,45
3752581;0;0;30,33;10,15;0;0;0,99;0,9;0,8;0;25,67;66,33;21,34;6,81;0,07;21,27;5,5;112,51;0;0;0;-1,49;55,82;25,7;42;112,51;1,05;0,27;0,13;;1,5;8,26
3755105;0;0;;41,2;0;0;1;1,14;1,26;0,13;55,33;152,67;22,76;18,18;0,97;21,79;7;481,59;5,03;0,33;-2,46;8,63;191,17;165,52;146,67;475,02;2,43;0,2;0,2;14,34;1,19;19,38
3755499;1;0;29,67;;0;0;1,01;1,36;0,73;0;21;17,67;53,09;18,95;0;53,09;5,47;254,75;0;0;0;6,2;310,08;255,96;74;250,08;3,22;0,2;0,13;3,45;0,75;3,45
3755997;0;0;30,33;10,14;0;0;0,99;0,98;;0;18;122;12,16;30,26;0,18;11,98;5,47;671,7;0;0;-0,73;-0,38;890,99;878,83;293,67;823,61;2,54;0,07;0,1;9,61;1,5;9,61
3756290;0;0;;;0;0;0,99;0,98;0,86;5,92;81,33;48,33;11,81;20,09;9,59;2,22;;1399,89;0;4,67;0;-0,4;1244,39;1218,4;426;1398,26;1,63;0;0;9,54;0,97;14,46
3756663;0;0;27,67;8,19;0;0;1,08;1,22;1,31;0;16;62,67;1,51;0,38;0,17;1,34;;30,95;0;0;0;2,71;50,58;48,71;27,33;35,12;0,38;0,17;0,07;8,08;0,83;8,08
3759244;0;0;30,33;11,23;0;0;0,99;1,32;0,92;5,42;60,33;211,33;12,56;11,92;7,4;5,16;5,47;891,92;0;2,33;4,79;5,4;647,91;635,35;359,67;891,92;2,22;0;0;8,98;0,16;10,58
3759326;1;0;7,33;1,56;0;0;0,82;0,89;0,03;0;3,33;2;23,98;3,03;0;23,98;5,47;17,65;0;0;0;0;28,4;4,42;5,67;16,91;1,68;0,2;0,2;1,31;0;1,31
3759650;0;0;28,67;25,83;0;0;1,05;0,42;;0,08;26,67;29,33;39,19;17,69;0;39,19;5,47;400,9;0;0,33;0;-22,62;225,53;185,96;88,67;;1,47;0,33;0,33;10,32;0,37;10,32
3760573;0;0;29,67;5,35;0;0;1,01;1,05;0,98;0;34,67;45;7,62;2,39;0;7,62;5,47;204,91;0;0;0;0;139,82;132,2;202,33;;2,39;0,07;0;4,32;1,26;4,32
3760581;0;0;30,33;24,46;0;0;0,99;0,94;0,77;2,72;39;72;31,33;87,19;3,22;28,11;5,47;448,26;1,82;2,67;-1,76;-2,09;320,88;266,23;327,67;437,48;2,57;0;0,13;21,1;0,97;23,77
